StoryID	SeriesID	Title	Theme	ThemeLevel	ThemeID	Comment	RelatedThings
tos1x08	tos	Balance of Terror	deviousness	peripheral	362	Romulans with their sneaky tactics	
tos1x08	tos	Balance of Terror	sneak attack tactic	peripheral	1093	Romulans destroy outposts and flee	
tos1x08	tos	Balance of Terror	the importance of not displaying weakness	peripheral	1247	Spock argues it would be a mistake not to attack because it would show weakness	
tos1x08	tos	Balance of Terror	fight vs. flee	peripheral	502	Romulan commander decided to destroy the Enterprise instead of returning to Romulus immediately	unnamed Romulan commander of tos1x08
tos1x08	tos	Balance of Terror	lesson in humility	peripheral	686	Romulan sub-commander demoted in rank	Decius
tos1x08	tos	Balance of Terror	fiancée and fiancée	peripheral	500	Robert and Angela	Angela Martine/Robert Tomlinson
tos1x08	tos	Balance of Terror	admiration	peripheral	48	Kirk and Romulan captain	Kirk, unnamed Romulan commander of tos1x08
tos1x08	tos	Balance of Terror	apprehension	peripheral	97	crew over tensions with Romulans	
tos1x08	tos	Balance of Terror	disgust	peripheral	376	Stiles at Spock	Andrew Stiles
tos1x08	tos	Balance of Terror	grief	peripheral	572	fiancee over Tomlinson	Angela Martine
tos1x08	tos	Balance of Terror	humility	peripheral	617	Romulan captain	unnamed Romulan commander of tos1x08
tos1x08	tos	Balance of Terror	joy	peripheral	666	Angela about wedding	Angela Martine
tos1x08	tos	Balance of Terror	mercy	peripheral	773	Kirk at the end	Kirk
tos1x08	tos	Balance of Terror	vigilance	peripheral	1416	Kirk about waiting out Romulan commander	Kirk
tos1x08	tos	Balance of Terror	pride	peripheral	951	Romulan sub-commander	Decius
tos1x08	tos	Balance of Terror	imperialistic society	peripheral	629	Romulans	Romulan
tos1x09	tos	What Are Little Girls Made Of?	artificial human body	central	105	Korby made an artificial Kirk	
tos1x09	tos	What Are Little Girls Made Of?	the quest for immortality	central	1311	Korby	Roger Korby
tos1x09	tos	What Are Little Girls Made Of?	can machines have souls	central	166	did Korby transfer his true essence into that android body?	
tos1x09	tos	What Are Little Girls Made Of?	human v2.0	central	613	replace man with android to make a perfect world	
tos1x09	tos	What Are Little Girls Made Of?	rise of the machines	central	1010	Korby's androids	Androids of Exo III
tos1x09	tos	What Are Little Girls Made Of?	nostalgic love	central	829	Christine/Korby	Christine, Roger Korby
tos1x09	tos	What Are Little Girls Made Of?	husband and wife	central	618	Christine/Korby	Christine/Roger Korby
tos1x09	tos	What Are Little Girls Made Of?	android	central	83	Korby's androids	Ruk, Andrea, Androids of Exo III
tos1x09	tos	What Are Little Girls Made Of?	machines in society	central	728	what is the proper place for Korby's androids in society?	Androids of Exo III
tos1x09	tos	What Are Little Girls Made Of?	personal identity	central	909	is it really Korby?	Roger Korby
tos1x09	tos	What Are Little Girls Made Of?	old flames	central	838	Christine and Korby	Christine/Roger Korby
tos1x09	tos	What Are Little Girls Made Of?	the desire to advance one's career	peripheral	1223	Christine about choosing Starfleet over Corby	Christine
tos1x09	tos	What Are Little Girls Made Of?	dying sun	peripheral	400	the olds ones retreated underground once their sun started dying	Old Ones of Exo III
tos1x09	tos	What Are Little Girls Made Of?	sex-droid	peripheral	1066	Andrea	Andrea, Androids of Exo III
tos1x09	tos	What Are Little Girls Made Of?	pleasure in eating	peripheral	930	short note by Kirk	Kirk
tos1x09	tos	What Are Little Girls Made Of?	jealousy	peripheral	664	Christine at Andrea	Christine
tos1x09	tos	What Are Little Girls Made Of?	reunion with a loved one	peripheral	1002	Christine with Korby	Christine
tos1x09	tos	What Are Little Girls Made Of?	duplicate of a person	peripheral	393	Kirk's android	
tos1x09	tos	What Are Little Girls Made Of?	elitism	peripheral	410	Korby rhapsodized about how ignorant people misunderstand genius and get in the way of progress	Roger Korby
tos1x09	tos	What Are Little Girls Made Of?	voice duplicator	peripheral	1423	Ruk duplicated Kirk's voice	
tos1x09	tos	What Are Little Girls Made Of?	what if I met my double	peripheral	1459	Kirk	Kirk
tos1x09	tos	What Are Little Girls Made Of?	mysterious maker alien race	peripheral	814	Ruk's makers	Old Ones of Exo III
tos1x09	tos	What Are Little Girls Made Of?	joy	peripheral	666	Christine when Korby was found to be alive	Christine
tos1x09	tos	What Are Little Girls Made Of?	surprise	peripheral	1167	wow Brown and Korby are androids	Kirk, Christine
tos1x10	tos	Dagger of the Mind	unethical psychological experimentation	central	1396	Adams with his contraption	
tos1x10	tos	Dagger of the Mind	lobotomization	central	701	Adams approach to dealing with the criminally insane	
tos1x10	tos	Dagger of the Mind	treatment of prisoners	central	1379	punish or lobotomize?	
tos1x10	tos	Dagger of the Mind	mind control technology	central	783	neural neutralizer	neural neutralizer
tos1x10	tos	Dagger of the Mind	freedom from torture	central	527	van Gelder was tortured mercilessly	
tos1x10	tos	Dagger of the Mind	abuse of authority	central	41	Adams	Tristan Adams
tos1x10	tos	Dagger of the Mind	obsession with a life-dedicated project	central	833	Adams	Tristan Adams
tos1x10	tos	Dagger of the Mind	obsession	central	832	Adams	Tristan Adams
tos1x10	tos	Dagger of the Mind	fall out from a one night stand	peripheral	471	Kirk and Helen	Kirk, Helen Noel
tos1x10	tos	Dagger of the Mind	resisting a temptation	peripheral	997	Helen had the chance to condition Kirk to love her	Helen Noel
tos1x10	tos	Dagger of the Mind	desire vs. conscience	peripheral	356	Helen had the chance to condition Kirk to love her	Helen Noel
tos1x10	tos	Dagger of the Mind	fortitude	peripheral	521	Kirk had more than Simon says Adams	Kirk
tos1x10	tos	Dagger of the Mind	office romance	peripheral	837	Kirk and Helen	Kirk/Helen Noel
tos1x10	tos	Dagger of the Mind	loneliness	peripheral	705	being exposed to the torture device made Kirk feel very lonely	Kirk
tos1x10	tos	Dagger of the Mind	the power of thought	peripheral	1305	Kirk overcomes the neural neutralization	Kirk
tos1x10	tos	Dagger of the Mind	persecution complex	peripheral	905	van Gelder	Simon van Gelder
tos1x10	tos	Dagger of the Mind	coping with being tortured	peripheral	262	Kirk	Kirk
tos1x10	tos	Dagger of the Mind	cruelty	peripheral	321	Tristan Adams	Tristan Adams
tos1x10	tos	Dagger of the Mind	disgust	peripheral	376	Kirk for Adams by end	Kirk
tos1x10	tos	Dagger of the Mind	ruthlessness	peripheral	1022	Tristan Adams	Tristan Adams
tos1x10	tos	Dagger of the Mind	sadism	peripheral	1034	Tristan Adams	Tristan Adams
tos1x10	tos	Dagger of the Mind	terror	peripheral	1194	van Gelder about the machine	Simon van Gelder
tos1x10	tos	Dagger of the Mind	trust in a potential foe	peripheral	1386	Kirk at Gelder about beaming down	Kirk
tos1x10	tos	Dagger of the Mind	wrath	peripheral	1518	Tristan Adams	Tristan Adams
tos1x11	tos	Miri	man-made pandemic	central	748	a man-made virus turned everyone into zombies	Onlies
tos1x11	tos	Miri	what if society consisted of only children	central	1485	the Onlies society	Onlies
tos1x11	tos	Miri	anti-aging technology	central	89	the virus was produced accidentally in an effort to prolong life	Onlies
tos1x11	tos	Miri	child power	central	182	Miri and friends	Miri
tos1x11	tos	Miri	unrequited love	central	1403	Miri at Kirk	Miri
tos1x11	tos	Miri	dealing with children	central	340	Kirk with Jahn and the kids	Kirk
tos1x11	tos	Miri	man vs. zombie	central	746	landing party vs. zombie kids	
tos1x11	tos	Miri	child's point of view	central	184	Miri and friends	Miri
tos1x11	tos	Miri	jealousy	peripheral	664	Janice at Miri	Janice Rand
tos1x11	tos	Miri	cracking under pressure	peripheral	315	McCoy trying to find a cure and landing party more generally	McCoy
tos1x11	tos	Miri	working together under stress	peripheral	1511	landing party	
tos1x11	tos	Miri	selfless service	peripheral	1059	McCoy tests the cure on himself	McCoy
tos1x11	tos	Miri	what if everyone turned into zombies	peripheral	1478	the kids were living in such a world	Onlies
tos1x11	tos	Miri	what women want	peripheral	1498	Miri wants a man like Kirk	
tos1x11	tos	Miri	the nature of children	peripheral	1264	selfish and unable to fend for themselves	
tos1x11	tos	Miri	the value of product testing	peripheral	1336	McCoy wanted the computer to test the vaccine	
tos1x11	tos	Miri	community of abandoned children	peripheral	209	The Onlies	Onlies
tos1x11	tos	Miri	the quest for immortality	peripheral	1311	original reason for pandemic	
tos1x11	tos	Miri	twin earth	peripheral	1390	Miri's planet	Miri's homeworld
tos1x11	tos	Miri	annoyance	peripheral	87	Kirk at children	Kirk
tos1x11	tos	Miri	apprehension	peripheral	97	landing party of disease and zombies	
tos1x11	tos	Miri	chastity	peripheral	180	Kirk with Miri	Kirk
tos1x11	tos	Miri	compassion	peripheral	210	landing party for children	
tos1x11	tos	Miri	diligence	peripheral	363	McCoy and Spock in finding cure	McCoy, Spock
tos1x11	tos	Miri	fortitude	peripheral	521	McCoy and Spock in finding cure	McCoy, Spock
tos1x11	tos	Miri	kindness	peripheral	674	landing party for children	
tos1x11	tos	Miri	patience	peripheral	893	Kirk with children	Kirk
tos1x11	tos	Miri	trust	peripheral	1383	Miri in Kirk	Miri
tos1x12	tos	The Conscience of the King	the desire for vengeance	central	1222	Kirk and others to Kodos	Kirk
tos1x12	tos	The Conscience of the King	eugenics	central	428	Kodos selected half the population to die on eugenic principles	
tos1x12	tos	The Conscience of the King	guilt and evidence	central	577	what was enough to prove Anton Karidian was really Kodos	
tos1x12	tos	The Conscience of the King	Sophie's choice	central	28	Kodos killed half the population	Kodos the Executioner
tos1x12	tos	The Conscience of the King	the ethics of valuing human lives	central	1235	Kodos killed half the population	Kodos the Executioner
tos1x12	tos	The Conscience of the King	statute of limitations	central	1147	Kodos	
tos1x12	tos	The Conscience of the King	the need for self-vindication	central	1296	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	confronting an old ghost	central	223	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	remorse	central	991	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	coping with guilt	central	268	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	the desire for justice	peripheral	1218	Kirk desired justice for Kodos	Kirk
tos1x12	tos	The Conscience of the King	logic vs. gut feeling	peripheral	704	Kirk's gut feeling was not enough to convince Spock of Kodos' guilt	Kirk, Spock
tos1x12	tos	The Conscience of the King	voice identification	peripheral	1424	Anton's voice matched that of Kodos	
tos1x12	tos	The Conscience of the King	father and daughter	peripheral	478	Kodos/Lenore	Kodos the Executioner/Lenore Karidian
tos1x12	tos	The Conscience of the King	mercy	peripheral	773	the lack thereof was Kirk accused for	Kirk
tos1x12	tos	The Conscience of the King	coping with being horribly disfigured	peripheral	256	Leighton	Thomas Leighton
tos1x12	tos	The Conscience of the King	flirtation	peripheral	511	Kirk/Lenore	Kirk, Lenore Karidian
tos1x12	tos	The Conscience of the King	face patch	peripheral	450	Leighton sported one	Thomas Leighton
tos1x12	tos	The Conscience of the King	acting	peripheral	45	Shakespeare	Kodos the Executioner
tos1x12	tos	The Conscience of the King	the theater	peripheral	1329	Shakespeare	Kodos the Executioner
tos1x12	tos	The Conscience of the King	ruthlessness	peripheral	1022	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	paternal love	peripheral	891	Kodos to Lenore	Kodos the Executioner
tos1x12	tos	The Conscience of the King	abuse of authority	peripheral	41	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	vigilance	peripheral	1416	a killer is loose	
tos1x12	tos	The Conscience of the King	anger	peripheral	84	Lenore and Kirk	Kirk, Lenore Karidian
tos1x12	tos	The Conscience of the King	boredom	peripheral	155	Riley alone in engineering	Kevin Riley
tos1x12	tos	The Conscience of the King	compassion	peripheral	210	Kodos to Lenore	Kodos the Executioner
tos1x12	tos	The Conscience of the King	cruelty	peripheral	321	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	distaste for attention	peripheral	379	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	grief	peripheral	572	Leighton among others for those who died in the massacre	Thomas Leighton
tos1x12	tos	The Conscience of the King	humility	peripheral	617	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	loathing	peripheral	700	Kirk at Kodos	Kirk
tos1x12	tos	The Conscience of the King	reclusiveness	peripheral	979	Kodos	Kodos the Executioner
tos1x12	tos	The Conscience of the King	wrath	peripheral	1518	Lenore	Lenore Karidian
tos1x12	tos	The Conscience of the King	military dictatorship	peripheral	779	Kodos once ruled	
tos1x12	tos	The Conscience of the King	filial love	peripheral	503	Lenore to Kodos	Lenore Karidian
tos1x13	tos	The Galileo Seven	leadership	central	680	Spock	Spock
tos1x13	tos	The Galileo Seven	the qualities of a good leader	central	1309	Spock's logic vs. human nature and Kirk a bit	Spock
tos1x13	tos	The Galileo Seven	stepping up to the task	central	1150	Spock	Spock
tos1x13	tos	The Galileo Seven	loyalty to a leader	central	720	landing party to Spock	Scotty, McCoy, Latimer, Gaetano, Boma, Mears
tos1x13	tos	The Galileo Seven	logic vs. gut feeling	central	704	Spock's cold and calculating approach to getting off the planet questioned by landing party	Spock
tos1x13	tos	The Galileo Seven	hopeless search vs. to abandon hope	central	599	Kirk keep the search on until the last minute	Kirk
tos1x13	tos	The Galileo Seven	the calculus of human life	central	1214	Kirk must decide between continuing search for Spock and delivering plague stopping medicine; Spock faces decision of who stays on the planet	Kirk
tos1x13	tos	The Galileo Seven	clash of wills	central	197	Kirk/Ferris and Spock/Latimer	Kirk/Ferris, Spock/Boma
tos1x13	tos	The Galileo Seven	desperation	central	358	Spock with setting the fuel alight!	Spock
tos1x13	tos	The Galileo Seven	duty vs. friendship	central	397	Kirk must decide between delivering the medicine and finding Spock	Kirk
tos1x13	tos	The Galileo Seven	man vs. nature	central	742	landing party vs. ape men	
tos1x13	tos	The Galileo Seven	the ethics of valuing human lives	central	1235	Kirk saving many faceless people by delivering the medicine and saving his friend Spock	Kirk
tos1x13	tos	The Galileo Seven	chain of command	central	176	Ferris is the boss of Kirk on this mission	
tos1x13	tos	The Galileo Seven	working together in spite of disagreement	central	1510	landing party	
tos1x13	tos	The Galileo Seven	personal conviction	central	906	Spock in logic	Spock
tos1x13	tos	The Galileo Seven	fright tactic	peripheral	533	Spock at apes	
tos1x13	tos	The Galileo Seven	loyalty to a subordinate	peripheral	721	Kirk to Spock and friends	Kirk
tos1x13	tos	The Galileo Seven	giant ape alien	peripheral	557		Taurus II Anthropoids
tos1x13	tos	The Galileo Seven	coping with the death of a friend	peripheral	294	Kirk took Spock for dead	Kirk
tos1x13	tos	The Galileo Seven	the need for closure	peripheral	1286	the decent burial demand by landing party	
tos1x13	tos	The Galileo Seven	risk taking vs. playing it safe	peripheral	1011	deliver the supplies immediately or investigate the quasar	
tos1x13	tos	The Galileo Seven	grief	peripheral	572	Kirk took Spock for dead	Kirk
tos1x13	tos	The Galileo Seven	the thirst for knowledge	peripheral	1332	investigate a quasar	
tos1x13	tos	The Galileo Seven	quasar	peripheral	968	Murasaki 312	Murasaki 312
tos1x13	tos	The Galileo Seven	peer pressure	peripheral	898	Spock in caving in to letting the crewman bury their deceased colleague	
tos1x13	tos	The Galileo Seven	charting unknown territory	peripheral	179	investigate a quasar	
tos1x13	tos	The Galileo Seven	annoyance	peripheral	87	Boma outbursts at Spock	Boma
tos1x13	tos	The Galileo Seven	compassion	peripheral	210	Spock for crewmen who wanted to bury Gaetano	Spock
tos1x13	tos	The Galileo Seven	disgust	peripheral	376	Boma and others at Spock	Boma
tos1x13	tos	The Galileo Seven	fortitude	peripheral	521	Spock in taking charge	Spock
tos1x13	tos	The Galileo Seven	interest	peripheral	651	Kirk stop to investigate quasar	Kirk
tos1x14	tos	Court Martial	the desire for vengeance	central	1222	Finney at Kirk	Benjamin Finney
tos1x14	tos	Court Martial	guilt and evidence	central	577	Kirk and the trial	
tos1x14	tos	Court Martial	resentment	central	995	Finney	Benjamin Finney
tos1x14	tos	Court Martial	loathing	central	700	Finney at Kirk for being more successful	Benjamin Finney
tos1x14	tos	Court Martial	placing blame	central	915	Finney blamed Kirk for his own failings	Benjamin Finney
tos1x14	tos	Court Martial	falling out of friendship	central	472	Kirk and Finney	Kirk/Benjamin Finney
tos1x14	tos	Court Martial	loyalty to a leader	central	720	the crew at Kirk	
